farm_id,region,crop_type,planting_date,harvest_date,area_ha,yield_kg,irrigation_type,soil_type,fertilizer_used,pesticide_used,rainfall_mm,avg_temperature_c,farmer_age,organic,planting_year,harvest_year,planting_month,growing_days,days_since_harvest
2187,South,Cotton,2020-11-14,2021-03-25,46.56,83399,Flood,Loam,Organic,Insecticide,1517.9,24.9,46,No,2020,2021,2020-11,131,1539
2188,East,Soybean,2020-11-18,2021-03-01,41.93,136152,Sprinkler,Clay,Organic,None,746.8,24.9,67,no,2020,2021,2020-11,103,1563
2189,West,Soybean,2024-03-25,2024-09-21,49.78,143143,Flood,Silt,Nitrogen-based,None,639.9,19.3,26,no,2024,2024,2024-03,180,263
2190,West,Barley,2023-06-19,2023-11-22,1.62,4224,Sprinkler,Peat,Mixed,None,1498.4,33.3,32,No,2023,2023,2023-06,156,567
2191,West,Soybean,2020-04-11,2020-09-29,6.09,13454,Drip,Peat,Nitrogen-based,Insecticide,1689.5,33.9,31,No,2020,2020,2020-04,171,1716
2192,West,Soybean,2023-10-12,2024-02-14,30.67,89568,None,Peat,Organic,Insecticide,1460.1,24.5,62,no,2023,2024,2023-10,125,483
2193,South,Cotton,2020-06-16,2020-10-17,41.12,84383,Flood,Sandy,Organic,Herbicide,1316.0,11.8,45,No,2020,2020,2020-06,123,1698
2194,East,Cotton,2021-07-11,2021-12-22,14.62,25508,Sprinkler,Loam,Organic,Herbicide,533.1,22.3,67,no,2021,2021,2021-07,164,1267
2195,West,Barley,2022-06-26,2022-12-02,12.34,33784,Sprinkler,Sandy,Organic,Herbicide,1720.3,14.6,46,No,2022,2022,2022-06,159,922
2196,South,Rice,2023-09-17,2024-02-26,39.46,148199,Drip,Peat,Phosphate-based,Insecticide,1524.4,22.1,59,No,2023,2024,2023-09,162,471
2197,South,Soybean,2022-05-18,2022-09-07,3.29,7208,Sprinkler,Silt,None,Herbicide,1082.8,14.7,42,No,2022,2022,2022-05,112,1008
2198,North,Barley,2022-09-21,2023-02-06,18.78,60586,Flood,Clay,Mixed,Fungicide,1072.0,27.6,33,No,2022,2023,2022-09,138,856
2199,South,Barley,2023-05-28,2023-11-17,25.54,79897,None,Clay,Nitrogen-based,None,1181.4,12.0,26,yes,2023,2023,2023-05,173,572
2200,South,Wheat,2022-06-24,2022-11-09,28.24,95376,Drip,Silt,Nitrogen-based,Mixed,1673.7,33.8,66,no,2022,2022,2022-06,138,945
2201,South,Soybean,2022-04-28,2022-09-11,36.57,102734,None,Silt,Nitrogen-based,None,1510.3,14.9,66,No,2022,2022,2022-04,136,1004
2202,North,Soybean,2021-07-13,2021-12-25,18.06,38946,Sprinkler,Clay,Phosphate-based,Mixed,1726.9,26.5,41,No,2021,2021,2021-07,165,1264
2203,South,Wheat,2021-03-17,2021-09-06,30.83,84114,None,Loam,Nitrogen-based,Mixed,1063.8,32.9,64,No,2021,2021,2021-03,173,1374
2204,West,Soybean,2024-03-26,2024-07-03,29.48,89825,None,Silt,Organic,Fungicide,1286.8,16.2,44,No,2024,2024,2024-03,99,343
2205,West,Rice,2022-11-15,2023-04-20,27.61,112229,Drip,Sandy,Organic,Mixed,1723.7,33.4,30,No,2022,2023,2022-11,156,783
2206,West,Barley,2020-08-21,2020-12-21,32.2,70273,Sprinkler,Loam,Mixed,None,541.4,19.7,35,no,2020,2020,2020-08,122,1633
2207,North,Cotton,2021-12-07,2022-04-24,13.34,27548,Drip,Clay,Organic,Herbicide,943.6,34.0,29,yes,2021,2022,2021-12,138,1144
2208,South,Cotton,2022-05-30,2022-09-25,4.69,10301,Unknown,Sandy,Nitrogen-based,Herbicide,1279.2,34.3,34,no,2022,2022,2022-05,118,990
2209,North,Cotton,2020-08-15,2021-01-18,6.4,13806,Flood,Loam,Nitrogen-based,Herbicide,1838.8,14.7,47,No,2020,2021,2020-08,156,1605
2210,West,Rice,2021-08-03,2021-12-22,11.62,39941,Flood,Sandy,None,Herbicide,130.1,30.8,57,yes,2021,2021,2021-08,141,1267
2211,South,Cotton,2023-10-20,2024-03-03,25.26,64817,Drip,Sandy,Organic,Insecticide,503.9,14.8,64,yes,2023,2024,2023-10,135,465
2212,South,Wheat,2023-10-21,2024-03-03,42.1,97871,Sprinkler,Loam,Organic,Unknown,545.5,15.7,60,no,2023,2024,2023-10,134,465
2213,South,Soybean,2023-04-29,2023-09-28,35.21,89489,Sprinkler,Peat,Phosphate-based,Insecticide,720.6,12.1,63,Yes,2023,2023,2023-04,152,622
2214,West,Cotton,2022-09-23,2023-02-21,39.56,99729,Drip,Clay,Nitrogen-based,Herbicide,635.4,13.9,58,no,2022,2023,2022-09,151,841
2215,West,Corn,2022-12-15,2023-05-31,17.87,97279,Drip,Peat,Phosphate-based,Fungicide,1221.3,25.8,41,Yes,2022,2023,2022-12,167,742
2216,South,Barley,2023-09-28,2023-12-27,20.53,64694,Drip,Peat,Phosphate-based,Mixed,1782.7,21.2,50,no,2023,2023,2023-09,90,532
2217,East,Wheat,2021-09-23,2022-02-24,19.99,50496,Drip,Clay,Organic,Insecticide,1310.3,29.8,51,No,2021,2022,2021-09,154,1203
2218,West,Barley,2020-04-03,2020-07-19,10.0,29457,Drip,Silt,Nitrogen-based,Insecticide,558.9,18.3,70,yes,2020,2020,2020-04,107,1788
2219,North,Soybean,2021-03-27,2021-08-20,3.53,8776,Flood,Loam,Phosphate-based,Insecticide,1741.1,34.2,27,Yes,2021,2021,2021-03,146,1391
2220,West,Rice,2022-03-20,2022-07-09,29.75,98828,Drip,Silt,Phosphate-based,Fungicide,1300.9,11.2,43,No,2022,2022,2022-03,111,1068
2221,South,Soybean,2023-05-12,2023-09-08,49.47,139723,Sprinkler,Peat,Phosphate-based,None,516.0,11.6,32,No,2023,2023,2023-05,119,642
2222,South,Rice,2020-04-22,2020-07-30,8.76,30732,None,Loam,Phosphate-based,Mixed,787.2,27.5,41,No,2020,2020,2020-04,99,1777
2223,South,Rice,2020-01-16,2020-06-19,2.81,10058,Sprinkler,Peat,None,Insecticide,1600.9,32.2,25,yes,2020,2020,2020-01,155,1818
2224,South,Corn,2021-02-22,2021-08-13,39.09,208132,Drip,Loam,Phosphate-based,Herbicide,1504.0,29.9,31,No,2021,2021,2021-02,172,1398
2225,South,Wheat,2021-09-09,2022-01-12,13.0,38162,Sprinkler,Sandy,Organic,Mixed,1195.5,22.2,60,Yes,2021,2022,2021-09,125,1246
2226,South,Corn,2025-04-20,2025-08-15,41.57,213127,Sprinkler,Sandy,Nitrogen-based,Mixed,375.1,16.7,27,no,2025,2025,2025-04,117,-65
2227,South,Wheat,2021-03-08,2021-06-25,35.34,102767,Sprinkler,Clay,Organic,Fungicide,1626.2,10.3,43,Yes,2021,2021,2021-03,109,1447
2228,East,Barley,2024-04-20,2024-08-11,47.31,160545,Drip,Sandy,Mixed,Unknown,684.3,22.7,66,no,2024,2024,2024-04,113,304
2229,West,Soybean,2020-10-08,2021-01-26,20.74,44655,Sprinkler,Sandy,Nitrogen-based,Fungicide,1566.0,21.9,51,no,2020,2021,2020-10,110,1597
2230,North,Soybean,2024-04-14,2024-08-28,33.27,77375,Flood,Loam,Phosphate-based,Herbicide,1330.4,18.6,27,yes,2024,2024,2024-04,136,287
2231,North,Corn,2021-06-07,2021-11-21,23.51,126034,Sprinkler,Loam,Phosphate-based,Insecticide,601.9,24.5,58,No,2021,2021,2021-06,167,1298
2232,West,Soybean,2021-08-15,2021-11-28,31.71,67527,Unknown,Loam,Mixed,Herbicide,503.5,28.2,29,Yes,2021,2021,2021-08,105,1291
2233,South,Rice,2021-11-02,2022-04-25,22.76,76943,Sprinkler,Sandy,Phosphate-based,Insecticide,348.7,27.5,61,no,2021,2022,2021-11,174,1143
2234,North,Wheat,2020-09-02,2020-12-30,9.84,30129,Unknown,Clay,Organic,Fungicide,559.7,16.6,70,No,2020,2020,2020-09,119,1624
2235,East,Barley,2020-01-16,2020-06-07,25.64,81132,Flood,Sandy,Mixed,Herbicide,399.9,24.6,40,no,2020,2020,2020-01,143,1830
2236,South,Soybean,2022-10-15,2023-02-24,26.66,76626,Sprinkler,Silt,Phosphate-based,Mixed,1272.4,13.7,38,no,2022,2023,2022-10,132,838
2237,East,Corn,2024-03-09,2024-06-21,40.62,205894,Drip,Loam,Phosphate-based,Herbicide,1237.7,13.0,54,no,2024,2024,2024-03,104,355
2238,North,Soybean,2022-05-31,2022-10-29,36.91,82971,None,Clay,Mixed,None,1213.7,29.6,56,yes,2022,2022,2022-05,151,956
2239,North,Rice,2020-12-25,2021-06-19,33.36,138957,Drip,Silt,Organic,Fungicide,1319.6,27.3,69,no,2020,2021,2020-12,176,1453
2240,West,Corn,2020-09-21,2021-02-19,6.11,33144,Flood,Clay,Organic,Mixed,1648.1,29.2,36,No,2020,2021,2020-09,151,1573
2241,North,Wheat,2022-02-17,2022-07-18,36.17,112772,Unknown,Peat,Nitrogen-based,Mixed,1835.8,13.8,51,no,2022,2022,2022-02,151,1059
2242,South,Cotton,2022-12-26,2023-04-21,25.27,59896,Drip,Silt,Phosphate-based,Fungicide,537.7,32.9,50,No,2022,2023,2022-12,116,782
2243,South,Soybean,2023-12-12,2024-05-25,44.76,94877,Flood,Clay,Nitrogen-based,Herbicide,1216.8,13.3,53,No,2023,2024,2023-12,165,382
2244,South,Soybean,2021-04-16,2021-08-04,46.03,103044,Drip,Clay,Phosphate-based,Mixed,248.8,31.8,47,No,2021,2021,2021-04,110,1407
2245,South,Soybean,2022-10-21,2023-04-11,3.23,9401,Drip,Loam,Nitrogen-based,Mixed,328.3,18.8,46,No,2022,2023,2022-10,172,792
2246,West,Soybean,2023-02-18,2023-07-10,41.12,80086,Sprinkler,Peat,Phosphate-based,Herbicide,1343.2,12.6,44,No,2023,2023,2023-02,142,702
2247,West,Soybean,2024-09-02,2024-12-03,2.37,5445,Drip,Clay,Mixed,Insecticide,1024.5,17.2,62,no,2024,2024,2024-09,92,190
2248,North,Corn,2023-09-30,2024-01-29,18.67,83106,None,Peat,Organic,Insecticide,1540.8,14.5,70,No,2023,2024,2023-09,121,499
2249,South,Soybean,2024-07-09,2024-10-12,27.34,52312,Unknown,Peat,Phosphate-based,Insecticide,908.8,22.3,40,No,2024,2024,2024-07,95,242
2250,South,Soybean,2021-12-26,2022-04-11,7.83,19025,Sprinkler,Sandy,Phosphate-based,Mixed,342.4,33.7,55,No,2021,2022,2021-12,106,1157
2251,West,Rice,2020-05-27,2020-11-06,37.44,166524,Flood,Sandy,Nitrogen-based,None,1756.9,18.2,27,No,2020,2020,2020-05,163,1678
2252,North,Soybean,2022-03-24,2022-09-05,0.91,2328,Unknown,Silt,Organic,Fungicide,257.5,25.3,45,Yes,2022,2022,2022-03,165,1010
2253,South,Corn,2024-10-30,2025-02-17,8.85,49557,Drip,Clay,Unknown,Herbicide,459.0,32.3,63,no,2024,2025,2024-10,110,114
2254,North,Soybean,2024-02-28,2024-06-14,29.25,86199,Drip,Loam,Phosphate-based,Insecticide,626.3,25.8,29,yes,2024,2024,2024-02,107,362
2255,North,Rice,2020-03-27,2020-09-13,35.86,135142,Flood,Peat,Organic,Fungicide,1991.0,19.1,44,no,2020,2020,2020-03,170,1732
2256,North,Barley,2022-06-12,2022-11-14,45.87,179428,Drip,Sandy,Nitrogen-based,Herbicide,892.0,34.8,47,yes,2022,2022,2022-06,155,940
2257,West,Barley,2020-02-08,2020-05-13,35.42,94037,Flood,Peat,Organic,Insecticide,1053.2,14.7,56,no,2020,2020,2020-02,95,1855
2258,South,Barley,2022-07-30,2023-01-09,33.75,91487,None,Sandy,Nitrogen-based,Mixed,1562.4,23.1,66,yes,2022,2023,2022-07,163,884
2259,North,Barley,2025-03-01,2025-06-17,20.02,50106,Flood,Loam,Phosphate-based,Fungicide,1309.2,29.9,33,no,2025,2025,2025-03,108,-6
2260,West,Cotton,2020-06-08,2020-09-13,0.56,1211,Sprinkler,Silt,Phosphate-based,Insecticide,1698.7,10.0,27,no,2020,2020,2020-06,97,1732
2261,West,Wheat,2024-10-31,2025-02-19,6.45,18506,Sprinkler,Silt,Nitrogen-based,Herbicide,1024.2,27.6,51,yes,2024,2025,2024-10,111,112
2262,South,Corn,2021-10-03,2022-02-03,26.96,133204,Drip,Peat,Phosphate-based,Insecticide,1947.1,16.7,51,No,2021,2022,2021-10,123,1224
2263,South,Corn,2023-03-25,2023-07-16,33.92,164379,Sprinkler,Sandy,Phosphate-based,Fungicide,1613.9,14.2,34,No,2023,2023,2023-03,113,696
2264,South,Wheat,2022-05-29,2022-11-01,21.16,61309,None,Sandy,Organic,Mixed,862.6,16.9,40,no,2022,2022,2022-05,156,953
2265,South,Corn,2023-03-20,2023-08-08,36.67,187703,Unknown,Sandy,None,Herbicide,824.4,34.2,48,No,2023,2023,2023-03,141,673
2266,South,Rice,2022-04-08,2022-09-21,26.33,98207,Drip,Loam,Mixed,Fungicide,1866.0,32.3,47,yes,2022,2022,2022-04,166,994
2267,South,Soybean,2023-12-24,2024-06-03,4.17,9794,Flood,Peat,Phosphate-based,None,1400.4,15.3,33,yes,2023,2024,2023-12,162,373
2268,South,Soybean,2023-08-04,2024-01-22,10.0,29023,Sprinkler,Sandy,Phosphate-based,Unknown,1280.7,12.9,26,no,2023,2024,2023-08,171,506
2269,South,Corn,2022-05-05,2022-08-05,42.08,201136,Sprinkler,Peat,None,Insecticide,1539.9,19.1,30,No,2022,2022,2022-05,92,1041
2270,South,Cotton,2021-08-15,2022-02-05,36.38,76946,Sprinkler,Sandy,Mixed,Herbicide,1165.6,24.8,61,no,2021,2022,2021-08,174,1222
2271,South,Barley,2020-08-23,2020-12-27,44.79,108679,Unknown,Loam,Nitrogen-based,None,402.4,31.7,59,no,2020,2020,2020-08,126,1627
2272,South,Barley,2022-04-09,2022-07-18,6.32,16515,Flood,Sandy,Mixed,Fungicide,706.5,34.2,31,no,2022,2022,2022-04,100,1059
2273,South,Wheat,2020-02-12,2020-06-08,49.52,121093,Sprinkler,Silt,Mixed,Insecticide,1160.1,28.8,39,no,2020,2020,2020-02,117,1829
2274,South,Rice,2021-10-27,2022-03-23,10.87,55574,Sprinkler,Loam,Mixed,Fungicide,134.5,25.0,45,yes,2021,2022,2021-10,147,1176
2275,South,Corn,2020-12-17,2021-06-02,1.08,6514,Drip,Loam,Mixed,Fungicide,931.0,13.6,62,no,2020,2021,2020-12,167,1470
2276,West,Rice,2024-06-29,2024-11-26,49.87,217297,Flood,Peat,Unknown,Fungicide,1536.0,11.9,60,No,2024,2024,2024-06,150,197
2277,North,Barley,2025-04-24,2025-09-22,14.41,53366,Flood,Clay,Mixed,Herbicide,412.0,24.9,47,No,2025,2025,2025-04,151,-103
2278,East,Barley,2023-06-19,2023-10-08,33.57,104856,Sprinkler,Sandy,None,Herbicide,222.7,23.5,53,no,2023,2023,2023-06,111,612
2279,West,Soybean,2022-07-31,2022-11-26,9.25,22528,Drip,Peat,Mixed,Fungicide,1688.5,31.2,37,No,2022,2022,2022-07,118,928
2280,East,Cotton,2024-08-30,2025-01-19,29.22,61705,Sprinkler,Loam,Organic,Herbicide,1272.8,18.1,29,no,2024,2025,2024-08,142,143
2281,East,Soybean,2023-11-13,2024-04-27,45.25,136215,Sprinkler,Sandy,Phosphate-based,Mixed,435.5,11.0,63,yes,2023,2024,2023-11,166,410
2282,South,Rice,2025-02-26,2025-06-14,16.35,56764,Drip,Clay,None,Insecticide,1632.0,20.6,63,Yes,2025,2025,2025-02,108,-3
2283,North,Barley,2022-01-11,2022-06-24,33.68,77713,Drip,Silt,Phosphate-based,Herbicide,1350.4,34.2,66,No,2022,2022,2022-01,164,1083
2284,South,Soybean,2020-06-29,2020-10-20,9.8,25992,Drip,Loam,Organic,Fungicide,734.8,29.9,69,No,2020,2020,2020-06,113,1695
2285,North,Rice,2022-06-13,2022-11-29,31.43,114653,Sprinkler,Silt,Nitrogen-based,Mixed,814.8,10.8,67,No,2022,2022,2022-06,169,925
2286,South,Rice,2024-09-25,2025-03-18,17.15,45345,Drip,Sandy,Mixed,None,396.2,31.9,25,No,2024,2025,2024-09,174,85
2287,South,Wheat,2020-08-04,2021-01-06,10.95,26725,Drip,Peat,Phosphate-based,None,1687.0,21.8,44,no,2020,2021,2020-08,155,1617
2288,North,Soybean,2021-05-13,2021-09-13,16.0,38131,Sprinkler,Silt,Unknown,Mixed,1067.1,19.1,67,no,2021,2021,2021-05,123,1367
2289,South,Corn,2022-06-11,2022-09-30,9.35,47087,Sprinkler,Peat,Nitrogen-based,None,1158.3,18.7,25,No,2022,2022,2022-06,111,985
2290,West,Cotton,2023-04-21,2023-10-15,45.14,91335,None,Loam,None,Unknown,1778.6,24.9,59,No,2023,2023,2023-04,177,605
2291,South,Corn,2022-03-31,2022-08-11,20.16,131118,Drip,Peat,Phosphate-based,Herbicide,130.1,23.3,64,no,2022,2022,2022-03,133,1035
2292,West,Soybean,2022-12-09,2023-05-06,12.64,30615,Flood,Sandy,Mixed,Insecticide,227.2,26.4,69,yes,2022,2023,2022-12,148,767
2293,South,Barley,2020-06-10,2020-11-23,22.7,66211,Sprinkler,Silt,Phosphate-based,Insecticide,407.0,24.3,31,no,2020,2020,2020-06,166,1661
2294,West,Barley,2022-03-21,2022-09-02,16.37,34657,Drip,Sandy,Organic,Insecticide,157.1,13.6,59,no,2022,2022,2022-03,165,1013
2295,South,Barley,2024-11-17,2025-02-23,37.35,104091,Flood,Sandy,Nitrogen-based,Mixed,1350.5,16.4,58,No,2024,2025,2024-11,98,108
2296,South,Cotton,2021-09-27,2022-01-24,48.58,102030,None,Loam,Mixed,Fungicide,1304.4,31.0,29,No,2021,2022,2021-09,119,1234
2297,East,Corn,2024-03-07,2024-07-23,22.18,88022,Flood,Peat,Organic,Mixed,500.5,26.6,53,no,2024,2024,2024-03,138,323
2298,South,Corn,2021-11-26,2022-04-14,43.12,185394,Drip,Clay,Nitrogen-based,Insecticide,383.9,21.2,51,No,2021,2022,2021-11,139,1154
2299,South,Cotton,2021-03-29,2021-07-13,28.51,61203,Unknown,Silt,Nitrogen-based,None,376.8,14.6,31,No,2021,2021,2021-03,106,1429
2300,East,Rice,2021-11-13,2022-02-24,8.28,30405,Drip,Sandy,Phosphate-based,Mixed,1911.2,10.2,25,no,2021,2022,2021-11,103,1203
2301,West,Rice,2024-05-14,2024-08-14,34.69,136625,Drip,Clay,Mixed,Unknown,1417.7,17.8,33,No,2024,2024,2024-05,92,301
2302,West,Wheat,2020-12-10,2021-04-04,25.92,84067,Sprinkler,Sandy,Organic,Fungicide,1212.3,11.4,25,No,2020,2021,2020-12,115,1529
2303,South,Barley,2020-06-05,2020-11-08,32.71,119570,Sprinkler,Clay,Phosphate-based,Unknown,712.7,22.1,51,No,2020,2020,2020-06,156,1676
2304,South,Wheat,2022-11-11,2023-04-14,44.54,129174,Flood,Sandy,Nitrogen-based,Fungicide,922.8,30.5,41,no,2022,2023,2022-11,154,789
2305,South,Wheat,2023-07-20,2024-01-13,22.3,84653,Drip,Peat,Organic,Mixed,269.9,17.1,56,no,2023,2024,2023-07,177,515
2306,South,Wheat,2020-08-21,2021-01-11,45.11,95567,Drip,Loam,Organic,Insecticide,1996.5,31.2,65,No,2020,2021,2020-08,143,1612
2307,South,Cotton,2022-12-22,2023-04-10,37.66,76996,Unknown,Loam,Nitrogen-based,Herbicide,1534.7,27.6,54,no,2022,2023,2022-12,109,793
2308,East,Soybean,2022-11-10,2023-04-26,24.69,58631,Unknown,Peat,Organic,Herbicide,1280.8,13.1,39,Yes,2022,2023,2022-11,167,777
2309,South,Barley,2021-02-01,2021-05-14,30.36,78218,Sprinkler,Peat,Mixed,Insecticide,1216.8,26.1,66,No,2021,2021,2021-02,102,1489
2310,North,Cotton,2025-01-29,2025-05-21,16.62,36521,None,Loam,None,Herbicide,1058.2,13.8,52,no,2025,2025,2025-01,112,21
2311,West,Barley,2024-05-08,2024-10-05,49.19,133297,Sprinkler,Sandy,None,Fungicide,589.1,26.4,27,no,2024,2024,2024-05,150,249
2312,South,Soybean,2021-12-16,2022-06-02,33.53,58363,Sprinkler,Peat,Organic,Insecticide,530.1,13.6,52,no,2021,2022,2021-12,168,1105
2313,South,Soybean,2021-12-20,2022-06-04,2.67,5084,None,Clay,Organic,Herbicide,1144.1,19.8,29,no,2021,2022,2021-12,166,1103
2314,East,Rice,2024-01-29,2024-05-02,16.67,73901,Sprinkler,Peat,Nitrogen-based,Insecticide,233.4,24.2,26,no,2024,2024,2024-01,94,405
2315,South,Cotton,2024-08-04,2025-01-09,31.35,47301,None,Loam,Nitrogen-based,Insecticide,241.5,11.3,62,Yes,2024,2025,2024-08,158,153
2316,South,Wheat,2023-08-14,2024-01-15,3.29,10978,Drip,Clay,Phosphate-based,None,1165.5,13.8,40,No,2023,2024,2023-08,154,513
2317,West,Rice,2024-07-27,2024-11-09,1.68,6845,Sprinkler,Silt,Mixed,Fungicide,1847.6,18.0,68,No,2024,2024,2024-07,105,214
2318,South,Barley,2020-10-29,2021-02-07,22.78,62154,Drip,Clay,Phosphate-based,Mixed,1837.1,21.6,41,Yes,2020,2021,2020-10,101,1585
2319,West,Corn,2021-04-28,2021-09-26,16.97,83813,Unknown,Sandy,Organic,Herbicide,120.6,31.5,36,no,2021,2021,2021-04,151,1354
2320,West,Soybean,2020-07-29,2021-01-19,22.2,59785,Sprinkler,Loam,Mixed,Herbicide,304.0,14.7,50,no,2020,2021,2020-07,174,1604
2321,North,Corn,2020-10-26,2021-02-09,13.5,55577,None,Clay,Nitrogen-based,Fungicide,1207.8,18.7,31,no,2020,2021,2020-10,106,1583
2322,West,Wheat,2021-06-08,2021-11-22,8.65,26114,Sprinkler,Clay,Nitrogen-based,Herbicide,1712.1,21.9,48,yes,2021,2021,2021-06,167,1297
2323,East,Soybean,2021-02-08,2021-07-17,34.61,71735,Drip,Sandy,Nitrogen-based,Unknown,1913.5,17.4,40,No,2021,2021,2021-02,159,1425
2324,South,Rice,2020-12-21,2021-03-21,25.97,106429,Drip,Silt,Organic,Fungicide,1735.1,25.6,42,no,2020,2021,2020-12,90,1543
2325,East,Wheat,2023-05-18,2023-11-10,10.41,34258,Flood,Sandy,Mixed,Herbicide,1387.5,16.4,32,no,2023,2023,2023-05,176,579
2326,South,Barley,2020-11-09,2021-05-01,16.32,46833,Sprinkler,Loam,Organic,Herbicide,481.0,29.3,51,no,2020,2021,2020-11,173,1502
2327,South,Wheat,2024-04-05,2024-08-28,29.79,97528,Unknown,Silt,Nitrogen-based,Mixed,238.0,22.6,50,Yes,2024,2024,2024-04,145,287
2328,West,Rice,2024-04-03,2024-09-06,4.08,14606,Drip,Loam,Organic,Herbicide,190.3,12.2,55,no,2024,2024,2024-04,156,278
2329,West,Soybean,2023-09-04,2024-01-25,7.8,19318,Flood,Loam,Phosphate-based,Mixed,1262.9,25.7,42,yes,2023,2024,2023-09,143,503
2330,West,Soybean,2020-06-03,2020-10-18,4.13,9956,Unknown,Silt,Phosphate-based,Herbicide,168.8,24.2,26,no,2020,2020,2020-06,137,1697
2331,South,Rice,2020-12-28,2021-04-02,40.71,155428,Sprinkler,Sandy,Organic,Mixed,1504.6,18.5,65,No,2020,2021,2020-12,95,1531
2332,West,Wheat,2024-05-01,2024-10-27,37.74,99622,Sprinkler,Peat,Phosphate-based,Insecticide,1453.7,10.3,47,no,2024,2024,2024-05,179,227
2333,South,Soybean,2023-07-10,2023-12-14,37.79,88355,Sprinkler,Clay,Phosphate-based,None,251.3,15.0,66,No,2023,2023,2023-07,157,545
2334,East,Barley,2022-10-08,2023-03-01,35.96,83882,Sprinkler,Loam,Nitrogen-based,Fungicide,1822.6,20.1,46,no,2022,2023,2022-10,144,833
2335,West,Barley,2022-08-08,2022-12-05,33.63,70234,Sprinkler,Peat,Phosphate-based,Mixed,1091.7,15.0,57,No,2022,2022,2022-08,119,919
2336,South,Barley,2024-03-25,2024-08-23,24.11,60412,Sprinkler,Peat,Nitrogen-based,Herbicide,1818.4,24.4,42,No,2024,2024,2024-03,151,292
2337,South,Corn,2023-02-28,2023-07-16,32.29,176609,Flood,Loam,None,Fungicide,1813.1,27.8,39,No,2023,2023,2023-02,138,696
2338,South,Soybean,2024-04-05,2024-08-17,2.4,6210,Sprinkler,Loam,Phosphate-based,Insecticide,474.4,31.4,65,No,2024,2024,2024-04,134,298
2339,East,Wheat,2023-04-01,2023-09-13,31.26,76103,Drip,Loam,Nitrogen-based,Fungicide,823.1,26.2,27,No,2023,2023,2023-04,165,637
2340,South,Soybean,2022-07-08,2023-01-03,39.0,91562,Drip,Sandy,Nitrogen-based,Fungicide,355.8,27.2,47,no,2022,2023,2022-07,179,890
2341,West,Soybean,2023-10-26,2024-04-06,25.27,69736,Sprinkler,Silt,Mixed,Unknown,1572.5,25.2,26,No,2023,2024,2023-10,163,431
2342,North,Cotton,2025-03-07,2025-06-17,18.2,33951,Flood,Loam,Unknown,Herbicide,1057.8,34.6,66,yes,2025,2025,2025-03,102,-6
2343,East,Soybean,2024-12-11,2025-05-04,14.23,28009,Drip,Clay,Organic,Insecticide,1864.7,16.5,28,No,2024,2025,2024-12,144,38
2344,East,Corn,2023-03-02,2023-06-17,32.32,216324,Drip,Peat,Organic,Mixed,495.6,16.7,50,yes,2023,2023,2023-03,107,725
2345,West,Cotton,2023-08-09,2023-12-09,34.79,67837,Flood,Sandy,None,Herbicide,1407.9,13.2,43,no,2023,2023,2023-08,122,550
2346,South,Corn,2023-07-25,2023-12-23,43.61,179992,Sprinkler,Clay,Organic,Fungicide,1979.5,22.1,34,No,2023,2023,2023-07,151,536
2347,East,Barley,2023-07-03,2023-10-30,17.45,50115,None,Peat,Mixed,Unknown,1364.2,12.4,46,No,2023,2023,2023-07,119,590
2348,East,Cotton,2021-10-23,2022-01-31,38.6,76208,Sprinkler,Clay,Organic,Fungicide,230.7,16.8,30,Yes,2021,2022,2021-10,100,1227
2349,West,Soybean,2024-11-04,2025-03-10,28.29,54371,Flood,Loam,Phosphate-based,Fungicide,1218.0,22.1,25,yes,2024,2025,2024-11,126,93
2350,West,Wheat,2023-07-08,2023-12-21,44.2,134457,Flood,Clay,Organic,Fungicide,441.7,33.9,67,No,2023,2023,2023-07,166,538
2351,South,Rice,2021-10-09,2022-03-17,26.63,122238,Sprinkler,Clay,Phosphate-based,Mixed,158.0,34.1,40,no,2021,2022,2021-10,159,1182
2352,South,Corn,2020-11-05,2021-03-27,26.12,126037,Drip,Silt,Mixed,None,736.4,28.6,31,No,2020,2021,2020-11,142,1537
2353,South,Corn,2022-06-19,2022-10-19,29.1,100536,Flood,Peat,Organic,Herbicide,605.6,19.7,48,no,2022,2022,2022-06,122,966
2354,North,Wheat,2020-05-19,2020-09-10,37.59,118553,Sprinkler,Loam,Mixed,Mixed,1598.7,31.6,59,No,2020,2020,2020-05,114,1735
2355,South,Barley,2022-08-18,2022-11-16,48.25,147317,Flood,Loam,Mixed,Herbicide,810.0,31.9,38,No,2022,2022,2022-08,90,938
2356,West,Cotton,2022-06-24,2022-12-21,4.14,7551,Drip,Silt,Nitrogen-based,Fungicide,1492.6,32.8,28,No,2022,2022,2022-06,180,903
2357,North,Wheat,2023-07-17,2023-10-15,3.15,8629,None,Loam,Organic,Fungicide,130.9,26.0,65,No,2023,2023,2023-07,90,605
2358,South,Soybean,2021-09-12,2022-02-22,46.91,156993,Drip,Clay,Phosphate-based,Fungicide,128.1,15.0,39,no,2021,2022,2021-09,163,1205
2359,West,Cotton,2024-06-18,2024-11-21,26.73,48181,Drip,Loam,Mixed,Herbicide,155.7,12.3,68,no,2024,2024,2024-06,156,202
2360,South,Soybean,2021-07-16,2021-10-29,30.94,64333,Sprinkler,Peat,Organic,Herbicide,516.8,32.9,47,Yes,2021,2021,2021-07,105,1321
