Farm_ID,Region,Crop_Type,Planting_Date,Harvest_Date,Area_ha,Yield_kg,Irrigation_Type,Soil_Type,Fertilizer_Used,Pesticide_Used,Rainfall_mm,Avg_Temperature_C,Farmer_Age,Organic
2853,East,cotton,16/11/2022,07/04/2023,14.76,26844,Dr ip,PEAT,none,herbicide,1738.2,17.7,31,no
2854,South,Cotton,28/06/2024,06/12/2024,12.18,18627,Sprink ler,Silt,Mixed,mix ed,1401.7,17.9,69,no
2855,suoth,Rice,15/03/2024,07/08/2024,36.66,135017,Dr ip,Si lt,None,Fungi cide,1655.6,24,58,No
2856,Soth,Barley,23/10/2023,11/03/2024,2.5,6616,Drip,Lom,Phosphate-based,Fungicide,606,25.1,26,no
2857,West,Corn,23/11/2020,24/03/2021,5.19,26661,dripp,Si lt,Non,Fungi cide,1783.4,21,33,no
2858,Soth,Barley,04/03/2020,22/06/2020,0.84,2747,none,Loam,organik,none,816.4,32.1,39,No
2859,West,Soybeans,19/10/2020,09/04/2021,8.07,20752,dripp,San dy,Phyosphate-based,none,1719.7,20.7,55,No
2860,South,Soy,04/10/2024,20/02/2025,3.92,10105,DRIp,PEAT,ORGANIC,Herbicide,995.2,16.8,60,No
2861,West,Wheat,29/05/2023,14/10/2023,49.79,157981,flood,Cly,Nitrogn-based,Nne,608.9,10.2,65,no
2862,west,Soy,20/10/2023,15/02/2024,14.8,27260,dripp,SANDY,MIXED,Insecticide,594.5,34.3,39,no
2863,west,Barley,19/05/2024,19/09/2024,7.89,16582,Floo d,Clay,none,Herbicide,1178.6,30.6,57,No
2864,west,rice,16/06/2022,24/09/2022,12.43,38555,Drip,Loam,Mixed,MIXED,250.1,25.4,55,No
2865,suoth,Cotton,12/03/2020,03/08/2020,46.84,88434,Nne,Cly,none,insecticide,1867.1,30.8,51,no
2866,suoth,barlay,15/09/2020,04/03/2021,26.25,52864,Sprinkler,Clay,Organic,Insecticide,615.8,30.3,26,no
2867,North,corn,17/05/2020,14/09/2020,18.56,83198,Sprink ler,Peet,Organic,none,737.7,33.3,33,No
2868,suoth,Soybeans,28/04/2021,01/10/2021,43.73,86887,None,Si lt,Mi xed,insecticide,543.3,19.7,67,yes
2869,South,Cotton,13/05/2024,28/10/2024,20.05,43033,Drip,LOAM,Organic,Nne,105.7,23.9,25,no
2870,Soth,Barley,14/08/2023,08/02/2024,17.08,50963,DRIp,Silt,mixd,Fungi cide,1415.8,12.5,43,Yes
2871,Soth,rice,20/01/2022,16/07/2022,10.76,41099,dripp,Peet,Mi xed,Mixed,1222.1,34.1,33,Yes
2872,North,corn,11/01/2022,15/05/2022,19.2,68640,Sprink ler,Silt,Nitrogen-based,insecticide,1638.3,34.6,26,no
2873,suoth,wheat,23/02/2022,29/06/2022,16.18,46813,Sprinkler,loam,Phosphate-based,Nne,177.9,29.7,61,yes
2874,West,Wheat,28/04/2025,18/10/2025,34.03,107122,Nne,LOAM,phosphate based,Fungi cide,1864.4,21.4,25,Yes
2875,North,barlay,07/03/2023,12/08/2023,14.83,46573,Flod,loam,Nitrogen-based,Herbicid,728.7,22.4,70,no
2876,West,Barley,07/03/2020,09/07/2020,29.07,102804,dripp,SANDY,Organic,herbicide,1834.8,20.9,36,yes
2877,West,Corn,24/05/2023,13/10/2023,3.76,21954,SPRINKLER,peat,Nitrogn-based,Insectcide,303.5,17.3,50,No
2878,East,Soybean,10/11/2020,04/03/2021,9.97,25541,SPRINKLER,PEAT,phosphate based,mix ed,1513.4,23.2,34,No
2879,Soth,corn,22/10/2023,28/01/2024,20.67,98928,flood,San dy,phosphate based,Herbicid,1200.8,11.3,25,no
2880,west,Barley,10/07/2022,31/10/2022,46.88,116635,DRIp,Clay,organik,mix ed,780.6,34.8,25,No
2881,suoth,rice,27/04/2025,12/08/2025,19.17,92272,sprnkler,sand,Organic,none,250.4,20.6,67,no
2882,West,Cotton,29/01/2022,05/06/2022,33.37,68407,dripp,Loam,MIXED,none,1249,33.2,55,No
2883,East,Corn,31/01/2022,15/05/2022,13.13,71859,Sprink ler,Lom,none,fungicid,150.2,28.1,35,no
2884,Soth,Rice,28/06/2022,16/12/2022,6.79,24755,DRIp,Peet,phosphate based,Herbicide,1052.4,17.2,29,no
2885,west,corn,11/04/2024,06/09/2024,3.4,13835,DRIp,Si lt,none,Herbicid,1248,15.6,59,no
2886,West,barlay,06/06/2020,22/11/2020,15.62,41109,Flod,silt,Mixed,Nne,1491.8,34.9,35,no
2887,West,Corn,21/03/2023,15/08/2023,8.3,39614,none,Si lt,MIXED,Herbicid,1983.5,29.3,28,No
2888,North,rice,08/10/2020,09/02/2021,9.11,37488,Flod,Peat,ORGANIC,herbicide,594.2,16.2,62,Yes
2889,North,Cotton,20/12/2022,17/06/2023,38.16,67877,Flod,LOAM,Non,Fungi cide,712.5,11.7,63,no
2890,Soth,Barley,21/01/2022,09/07/2022,1.28,3597,Sprinkler,peat,Nitrogn-based,fungicid,748.2,27.4,45,Yes
2891,west,Soy,26/03/2022,25/08/2022,28.11,82689,DRIp,Cly,ORGANIC,mixed,1490,17.6,60,No
2892,West,Wheat,05/10/2021,27/01/2022,19.28,43325,Dr ip,clay,Nitrogen-based,fungicid,1870.5,15.5,70,yes
2893,Soth,rice,23/08/2023,01/01/2024,25.57,69802,flood,Peat,Phosphate-based,fungicid,1951.2,28.4,52,no
2894,Soth,barlay,24/07/2021,24/10/2021,28.36,94248,None,Lom,organik,fungicid,1897,27,32,no
2895,South,Soy,26/05/2021,12/09/2021,16.01,31237,sprnkler,Cly,Nitrogen-based,MIXED,1770.8,22,44,no
2896,suoth,barlay,20/08/2020,24/11/2020,15.11,39895,Sprink ler,Clay,phosphate based,Herbicid,1982.9,33.6,67,no
2897,North,Soybean,23/02/2020,30/07/2020,36.8,100397,Floo d,Clay,Phosphate-based,Herbicid,814.3,27,70,no
2898,west,barlay,15/02/2024,17/05/2024,43.63,121078,SPRINKLER,SANDY,ORGANIC,Fungi cide,1901.8,32.3,45,yes
2899,West,Corn,16/01/2021,09/05/2021,10.03,49598,sprnkler,Loam,Phosphate-based,herbicide,1545.9,14.8,59,No
2900,Soth,Soybean,19/10/2022,30/01/2023,5.33,13469,None,Cl ay,phosphate based,mix ed,420.1,17.4,67,No
2901,West,Wheat,26/11/2022,01/04/2023,44.94,185755,Dr ip,sand,nitrogen based,insecticide,186.4,12.6,56,no
2902,South,Corn,03/03/2022,05/07/2022,17.82,112898,None,San dy,organik,Herbicid,507.5,17.6,60,No
2903,west,wheat,13/02/2025,30/05/2025,27.79,74694,Flod,Lom,None,Fungi cide,1579.6,34.3,65,yes
2904,Soth,cotton,24/02/2023,20/07/2023,18.3,42369,SPRINKLER,Cly,Mixed,Herbicid,1300.2,34.1,29,no
2905,West,Cotton,29/08/2020,28/11/2020,6.73,14480,SPRINKLER,Loam,Mixed,mixed,526.3,29,69,No
2906,North,Corn,20/06/2021,17/10/2021,29.67,147915,Sprink ler,Cly,Phyosphate-based,mixed,1509.7,23,28,No
2907,suoth,rice,06/05/2024,15/08/2024,26.49,91530,Sprinkler,sand,Non,fungicid,368.5,29.5,31,no
2908,South,Cotton,17/06/2021,04/10/2021,10.55,22528,None,Cl ay,nitrogen based,Nne,1661.5,23.8,58,Yes
2909,west,Soy,12/12/2023,12/03/2024,22.87,54550,dripp,Peat,Mixed,herbicide,1608.9,10.1,44,no
2910,South,Soybeans,02/07/2022,02/12/2022,39.95,94188,None,Cl ay,Nitrogen-based,Insectcide,1947.9,22.5,31,No
2911,North,corn,15/03/2021,10/07/2021,29.73,131546,Sprink ler,Silt,organik,MIXED,385.5,25,48,no
2912,west,Soybeans,07/06/2023,18/10/2023,5.3,15237,Nne,San dy,nitrogen based,Herbicide,1822.6,16.6,45,No
2913,South,Barley,07/08/2021,28/12/2021,27.63,68454,Sprink ler,Peet,Mixed,Nne,748.1,15.1,33,No
2914,East,corn,22/11/2023,30/03/2024,35.29,156291,Sprink ler,Lom,none,none,890.5,16.8,43,Yes
2915,North,barlay,19/02/2025,22/07/2025,39.74,124256,DRIp,Cl ay,nitrogen based,Insectcide,990,25.6,44,No
2916,North,corn,02/10/2022,16/02/2023,31.64,154775,None,sand,Phosphate-based,MIXED,1291.1,13.7,52,No
2917,North,rice,13/02/2021,12/07/2021,8.06,31672,dripp,Silt,Phosphate-based,None,1990.1,28,56,No
2918,East,rice,08/09/2020,06/03/2021,35.65,164693,dripp,Clay,Phosphate-based,Herbicide,1239.9,20.6,58,yes
2919,East,Rice,04/10/2020,06/01/2021,34.03,162943,Sprink ler,peat,Phosphate-based,fungicid,1860.8,18.8,40,No
2920,West,corn,12/10/2024,21/02/2025,1.71,5821,None,Si lt,Organic,Mixed,584.6,30.2,62,no
2921,Soth,Wheat,31/05/2020,08/09/2020,20.88,61430,Flood,Loam,organik,Mixed,857,22.7,41,no
2922,suoth,Soybeans,14/07/2022,30/10/2022,16.98,33470,SPRINKLER,Clay,Phosphate-based,Fungi cide,1058.5,19.5,35,No
2923,South,Soy,19/12/2020,26/03/2021,33.64,79220,Nne,Silt,None,Nne,713.5,32,28,yes
2924,West,wheat,14/01/2025,18/05/2025,11.2,33566,Sprink ler,San dy,Phosphate-based,Insecticide,1956,19.2,64,No
2925,South,Cotton,31/12/2023,19/05/2024,29.75,56332,Sprink ler,Clay,Phosphate-based,mixed,1478.8,31.5,69,no
2926,suoth,Barley,30/06/2022,07/10/2022,45.7,108280,SPRINKLER,Loam,organik,mixed,1009.9,22.6,64,no
2927,Soth,corn,28/06/2020,04/12/2020,39.99,167677,Nne,San dy,nitrogen based,Fungicide,1527.5,15.2,66,no
2928,East,Barley,17/07/2024,14/12/2024,46.11,143205,Nne,PEAT,nitrogen based,fungicid,988.1,25.3,42,No
2929,Soth,Soy,28/10/2023,18/02/2024,48.94,150517,Drip,Cly,organik,mixed,132.7,17.1,30,no
2930,East,Barley,27/09/2024,19/01/2025,1.03,1992,Dr ip,Lom,Nitrogn-based,Insectcide,1132.1,13.7,70,no
2931,suoth,barlay,16/10/2021,15/02/2022,31.33,83412,SPRINKLER,peat,MIXED,Nne,1287.9,12.2,56,No
2932,Soth,Soy,29/09/2023,14/02/2024,20.94,58097,SPRINKLER,peat,Nitrogen-based,fungicid,1964.3,16,29,No
2933,West,barlay,12/12/2021,13/03/2022,43.06,119978,Floo d,loam,Phosphate-based,mixed,177.5,28.4,39,no
2934,west,corn,24/12/2023,07/04/2024,12.96,53974,none,Peet,none,fungicid,1073,30.9,69,no
2935,West,Soy,12/05/2020,10/09/2020,49.06,113859,None,Peat,Non,Mixed,286.5,31.5,40,no
2936,South,corn,31/01/2023,19/06/2023,30.88,161397,Sprink ler,San dy,Non,Insecticide,383.1,16.8,41,no
2937,West,wheat,15/01/2023,10/06/2023,39.78,113840,dripp,Peat,phosphate based,none,1259.9,26.5,61,no
2938,suoth,barlay,17/08/2021,16/12/2021,4.74,13176,dripp,Clay,Nitrogen-based,Herbicide,540,15.8,67,no
2939,North,Rice,30/12/2024,03/04/2025,9.58,38209,Sprinkler,Lom,organik,mixed,1523.4,25.6,39,yes
2940,South,Rice,06/09/2021,30/12/2021,38.04,140193,None,Lom,phosphate based,Insectcide,1077,32.2,59,no
2941,Soth,Soy,09/10/2024,06/03/2025,1.59,4461,sprnkler,loam,Organic,None,514.6,11,32,No
2942,South,rice,18/11/2020,28/02/2021,40.94,152030,dripp,LOAM,organik,mixed,1038.2,34.6,59,No
2943,west,wheat,28/12/2023,01/06/2024,1.19,3031,sprnkler,PEAT,Nitrogen-based,Insectcide,101.7,30.7,60,no
2944,East,Rice,24/12/2023,16/06/2024,33.03,176306,Flood,loam,ORGANIC,Mixed,1739.2,29,51,no
2945,Soth,Cotton,14/03/2025,08/07/2025,18.57,36706,Nne,clay,nitrogen based,insecticide,124.1,27.3,38,no
2946,South,rice,05/12/2023,03/05/2024,30.77,75076,Floo d,Lom,ORGANIC,Nne,113.3,29.3,47,No
2947,Soth,Cotton,30/07/2023,16/12/2023,34.95,83055,Sprinkler,Lom,Nitrogen-based,Fungicide,1261.9,34.9,44,yes
2948,Soth,wheat,22/12/2020,17/06/2021,17.45,62177,Floo d,loam,mixd,mixed,1949.7,29.3,30,yes
2949,Soth,wheat,13/06/2024,20/10/2024,5.84,18721,Drip,Lom,mixd,None,1726.3,18.8,48,No
2950,East,Rice,10/01/2022,21/05/2022,3.95,17296,sprnkler,Peet,Mixed,Mixed,578.8,25.3,47,No
2951,suoth,Rice,07/11/2022,25/02/2023,29.65,157021,Dr ip,silt,mixd,herbicide,473.7,18.4,60,No
2952,West,cotton,04/04/2021,21/09/2021,26.27,44952,SPRINKLER,Cl ay,nitrogen based,Insecticide,1289.6,34.3,36,No
2953,Soth,cotton,05/09/2020,09/12/2020,37.24,75968,sprnkler,clay,Phosphate-based,Insecticide,1663,32.5,26,no
2954,North,corn,15/02/2021,25/07/2021,25.73,166660,DRIp,Cly,nitrogen based,MIXED,787.9,24.2,51,No
2955,suoth,Soy,10/06/2024,13/11/2024,21.41,71040,Floo d,peat,phosphate based,Insectcide,921.5,29.5,56,yes
2956,west,Soybean,11/10/2020,24/01/2021,20.21,47750,Dr ip,peat,nitrogen based,Insectcide,319.4,32.7,53,yes
2957,East,Soybean,29/04/2021,29/08/2021,1.81,5889,Drip,SANDY,Organic,Mixed,390.4,16.1,70,no
2958,South,Rice,06/06/2024,04/11/2024,17.11,76679,sprnkler,Clay,Mixed,None,1179.9,24.5,64,yes
2959,East,Barley,08/10/2022,28/03/2023,48.81,167320,sprnkler,Clay,phosphate based,none,295,22,64,yes
2960,South,Rice,23/02/2020,30/06/2020,43.74,195163,DRIp,silt,Mixed,None,483.9,29.3,68,No
2961,East,wheat,09/01/2022,04/05/2022,16.8,52709,DRIp,Peet,organik,fungicid,545.9,19.5,57,no
2962,South,cotton,08/02/2023,24/06/2023,29.6,78819,flood,Peat,ORGANIC,insecticide,943.5,27.7,53,No
2963,Soth,corn,18/03/2023,22/06/2023,42.44,195374,SPRINKLER,LOAM,ORGANIC,MIXED,186.7,20.1,57,no
2964,West,wheat,25/01/2022,19/07/2022,22.34,86143,None,Cly,Nitrogn-based,Insectcide,1049.6,12.8,60,No
2965,South,Rice,15/08/2022,10/12/2022,1.39,7278,Drip,Lom,Organic,herbicide,1864.5,12.7,41,no
2966,South,Soybeans,03/07/2024,15/10/2024,4.19,12616,flood,Clay,Nitrogen-based,Mixed,146.5,13,34,no
2967,North,rice,03/02/2023,03/06/2023,25.76,101931,SPRINKLER,Cl ay,Organic,Herbicid,1298.9,10.8,25,No
2968,South,wheat,22/09/2020,12/03/2021,48.49,150803,Floo d,PEAT,organik,mix ed,1688.1,23.3,67,Yes
2969,North,Barley,07/06/2023,30/10/2023,34.81,78830,dripp,Cly,Phyosphate-based,herbicide,693.7,26.8,41,no
2970,west,Soybeans,15/12/2024,25/04/2025,4.01,9344,SPRINKLER,sand,mixd,Herbicide,349.9,13.2,66,no
2971,Soth,corn,25/06/2020,24/09/2020,9.87,53944,Sprink ler,silt,None,Insectcide,182.3,25.3,52,No
2972,North,corn,14/05/2020,02/09/2020,38.68,152011,dripp,PEAT,nitrogen based,none,1323.4,24.9,62,Yes
2973,West,Cotton,25/09/2021,28/01/2022,42.15,80532,Sprinkler,Silt,none,None,1149.2,13.7,60,Yes
2974,suoth,Corn,26/03/2022,06/09/2022,31.08,200733,sprnkler,clay,Non,Insectcide,535.7,20.1,69,Yes
2975,Soth,Soybeans,08/01/2024,22/04/2024,32.4,79124,DRIp,Silt,Phyosphate-based,Herbicide,1680.1,28.9,51,no
2976,North,Cotton,12/01/2024,31/05/2024,1.9,4389,Flood,Loam,phosphate based,None,1497.5,10.4,67,no
2977,Soth,cotton,07/09/2022,06/01/2023,41.51,90074,Flood,sand,Mixed,Herbicid,625.2,13.7,61,No
2978,Soth,Wheat,12/12/2022,13/03/2023,39.52,113088,Flod,Cl ay,Nitrogn-based,Insectcide,1531.4,34.9,70,no
2979,Soth,Barley,21/04/2022,25/07/2022,13.32,36428,Flood,San dy,mixd,Insecticide,565.5,28.3,49,No
2980,west,rice,24/04/2024,05/10/2024,35.58,145882,DRIp,loam,Organic,Nne,1383,21.6,58,No
2981,West,Wheat,18/04/2022,13/10/2022,11.14,23138,Dr ip,Peat,organik,insecticide,325.2,25.7,27,No
2982,East,Soy,13/08/2024,10/01/2025,2.5,7137,Flood,Clay,Organic,fungicid,1415.3,31.2,53,Yes
2983,East,barlay,23/03/2023,17/09/2023,10.46,28767,DRIp,Peat,phosphate based,fungicid,553.7,31.1,59,No
2984,North,cotton,31/05/2020,13/11/2020,9.34,21431,Drip,Peat,organik,Insecticide,1187.7,18.1,67,No
2985,Soth,cotton,13/09/2020,31/12/2020,17.22,36445,Sprinkler,Si lt,Organic,Nne,427.7,22.3,65,no
2986,North,Wheat,11/10/2021,25/02/2022,21.21,62078,None,Sandy,Phosphate-based,Insectcide,1479.3,26,34,Yes
2987,west,Soybeans,08/08/2023,17/11/2023,25.67,66076,Sprink ler,Loam,Non,MIXED,215.7,11.8,62,Yes
2988,west,Corn,31/05/2020,29/09/2020,24.1,124131,dripp,Sandy,none,Insectcide,414.3,33.6,62,no
2989,South,rice,10/07/2022,28/10/2022,13.9,67911,Drip,sand,Organic,Herbicide,449.9,20.8,25,no
2990,west,Soybeans,12/08/2022,12/01/2023,1.94,4895,flood,Clay,None,none,178.6,19.3,25,No
2991,South,Wheat,24/10/2023,02/02/2024,30.45,95298,SPRINKLER,clay,Phyosphate-based,mix ed,1515.5,32.7,56,No
2992,West,rice,25/11/2022,21/05/2023,20.09,65149,SPRINKLER,Cly,nitrogen based,Fungi cide,1963.8,13,46,No
2993,North,Soy,06/12/2021,24/05/2022,15.28,37930,sprnkler,Si lt,organik,Herbicid,1579,11,43,No
2994,suoth,Soybeans,19/09/2020,30/01/2021,43.41,132199,Flood,Peat,organik,Herbicid,1735.2,27.1,59,No
2995,West,Soybean,03/12/2024,22/05/2025,37.46,99673,SPRINKLER,PEAT,Mixed,MIXED,111.4,19.6,30,No
2996,west,Soybeans,24/08/2024,29/11/2024,42.96,89984,sprnkler,SANDY,Nitrogn-based,Herbicide,324,29.1,58,No
2997,West,corn,16/05/2024,21/08/2024,25,106740,flood,LOAM,Phyosphate-based,insecticide,1162.1,11.7,39,no
2998,West,barlay,03/02/2023,18/06/2023,6.98,17370,Nne,Peat,Nitrogn-based,fungicid,1958,19.6,68,Yes
2999,West,Cotton,03/08/2023,22/01/2024,34.96,80404,Floo d,sand,organik,Insecticide,1355.4,15.9,66,no
3000,west,Barley,18/04/2023,05/08/2023,10.7,33899,Dr ip,Cl ay,Mi xed,None,810.9,28.5,69,No
3001,suoth,barlay,07/01/2021,05/07/2021,22.34,30141,Sprinkler,Si lt,nitrogen based,herbicide,377.7,15.7,27,No
3002,Soth,Soybeans,21/04/2024,26/09/2024,3.72,9186,None,Peet,Organic,mix ed,390.4,21.4,61,no
3003,West,Corn,21/09/2020,02/01/2021,41.35,211328,Sprinkler,Si lt,Nitrogen-based,insecticide,789.2,30.5,46,No
3004,South,wheat,05/06/2022,19/09/2022,6.73,17276,sprnkler,San dy,ORGANIC,Mixed,1456.2,32.9,69,No
3005,west,barlay,26/10/2022,27/03/2023,45.2,119147,flood,LOAM,organik,insecticide,160.5,28.1,53,no
3006,West,rice,08/02/2025,07/06/2025,43.28,207683,flood,Peet,MIXED,mix ed,1719.1,20.7,38,no
3007,suoth,Corn,13/11/2024,23/03/2025,23.5,124705,flood,LOAM,mixd,mix ed,1888.9,24.3,54,no
3008,Soth,barlay,23/04/2020,01/10/2020,37.35,96743,dripp,sand,organik,Insectcide,1788.8,27.2,39,No
3009,west,rice,29/08/2024,17/02/2025,31.16,121138,flood,LOAM,Nitrogen-based,Herbicid,1834.8,31.9,53,yes
3010,East,Soybeans,11/09/2020,23/01/2021,40.25,97185,DRIp,SANDY,phosphate based,Fungicide,129.1,32.2,38,No
3011,Soth,rice,27/11/2022,22/04/2023,21.87,91179,Flod,San dy,organik,fungicid,1957.8,33.3,27,No
3012,South,Rice,09/11/2020,03/03/2021,39.4,123801,Drip,silt,nitrogen based,Insectcide,796.1,30.3,46,Yes
3013,West,cotton,14/09/2021,15/12/2021,23.39,42080,Sprinkler,PEAT,Phyosphate-based,Mixed,1751.6,13.7,57,no
3014,suoth,barlay,03/12/2020,30/05/2021,47.08,152297,flood,clay,Phosphate-based,Herbicide,454.9,28.7,47,no
3015,East,Soybeans,27/11/2020,14/04/2021,24.58,60781,Floo d,Clay,Phyosphate-based,Herbicid,948.4,30.4,31,no
3016,suoth,cotton,22/10/2021,06/03/2022,23.4,40833,Sprink ler,loam,Phyosphate-based,fungicid,183.9,31.9,44,no
3017,East,Soybean,29/03/2025,14/07/2025,39.36,86464,SPRINKLER,Silt,Mi xed,herbicide,176.1,33.1,31,No
3018,west,rice,23/12/2023,23/04/2024,41.17,182486,Nne,silt,ORGANIC,Insectcide,1892.2,22.7,41,no
3019,East,Wheat,06/04/2021,10/07/2021,27.95,77337,Sprink ler,Lom,mixd,mixed,1640.2,26.4,56,no
3020,South,Soybean,09/12/2021,10/05/2022,9.4,25300,sprnkler,sand,None,Fungicide,1106.7,10.2,39,no
3021,South,Soybeans,24/04/2025,21/10/2025,23.65,53565,none,LOAM,ORGANIC,mix ed,1098.4,24.3,37,Yes
3022,North,Corn,10/04/2025,03/09/2025,48.42,201065,None,Silt,none,fungicid,1522.6,21.8,27,no
3023,South,Rice,28/11/2022,08/05/2023,37.77,156619,None,Cly,Phosphate-based,fungicid,749.2,34.1,49,no
3024,Soth,Soy,06/01/2025,13/05/2025,40.65,100140,Sprink ler,Cly,Organic,insecticide,1547.6,32.5,56,No
3025,East,cotton,04/08/2021,10/01/2022,2.12,4675,None,Silt,Mixed,Nne,1021.5,29.9,40,No
3026,South,Cotton,28/09/2024,26/03/2025,23.66,53595,DRIp,San dy,Phosphate-based,insecticide,1312,11.4,25,No
3027,west,cotton,10/06/2020,09/11/2020,32.51,61528,Dr ip,Silt,None,herbicide,1933.2,20.1,70,no
3028,suoth,corn,28/05/2021,19/09/2021,41.59,218834,Sprinkler,Silt,Phyosphate-based,mixed,995.5,27.4,27,Yes
3029,suoth,wheat,06/02/2021,18/07/2021,2.94,8305,Sprink ler,Peet,mixd,herbicide,895,10.7,44,No
3030,North,wheat,24/07/2023,14/11/2023,42.7,140275,Sprink ler,clay,Phosphate-based,herbicide,1820.9,15.9,52,no
3031,suoth,Barley,02/02/2023,11/07/2023,27.65,80130,Sprinkler,loam,None,Fungicide,1814.9,32.2,46,no
3032,East,Soybeans,16/07/2021,27/11/2021,10.27,23272,DRIp,Peet,mixd,Insectcide,1985.6,13.2,60,yes
3033,North,Soybean,13/09/2020,22/01/2021,16.2,36201,Dr ip,SANDY,Phyosphate-based,None,1146.6,11.3,65,no
3034,East,Cotton,04/07/2023,30/11/2023,14.46,30085,Flod,clay,Nitrogen-based,Nne,754.1,24.5,25,no
3035,west,Corn,12/09/2021,15/01/2022,26.78,157242,dripp,Clay,ORGANIC,Mixed,556.7,33.7,38,no
3036,North,Corn,12/06/2023,25/11/2023,3.06,17368,Drip,Clay,Nitrogn-based,Insectcide,164.8,30.9,69,no
3037,West,Corn,28/12/2022,06/06/2023,8.35,35844,SPRINKLER,Sandy,mixd,Nne,1480.8,34.4,39,no
3038,Soth,Soy,10/07/2020,28/10/2020,40.73,89027,Dr ip,Lom,organik,Insectcide,543.6,28.8,56,No
3039,Soth,corn,26/10/2022,01/02/2023,7.06,31643,Flood,Clay,Organic,herbicide,1252.6,20.9,42,No
3040,East,wheat,05/08/2023,09/01/2024,12.05,32915,dripp,Cl ay,mixd,herbicide,1841.5,33.7,62,no
3041,suoth,Corn,11/12/2020,30/03/2021,22.94,83444,Sprink ler,SANDY,None,mixed,1905.4,20.7,46,no
3042,West,rice,27/04/2023,21/09/2023,26.1,116772,None,Cl ay,MIXED,Insecticide,108.4,18.8,40,no
3043,North,wheat,12/04/2025,17/08/2025,38.3,107042,Dr ip,San dy,ORGANIC,None,702.4,21.2,35,no
3044,West,Corn,04/04/2023,05/08/2023,22.64,121046,dripp,Cly,Nitrogn-based,mixed,1691,30.3,31,No
3045,West,Soybeans,11/11/2020,19/04/2021,39.6,94310,Flood,Peet,Organic,Fungi cide,1119.2,32.9,33,No
3046,suoth,corn,16/12/2020,01/05/2021,31.11,155014,flood,Clay,MIXED,herbicide,1634.3,18.9,25,yes
3047,North,barlay,11/09/2023,06/02/2024,6.1,15324,DRIp,Si lt,phosphate based,Insecticide,1721.3,21.6,66,no
3048,west,Rice,02/07/2023,30/09/2023,8.24,32820,Flood,Sandy,MIXED,MIXED,941,32.5,32,no
3049,suoth,Rice,15/01/2024,04/07/2024,22.13,76951,Sprink ler,sand,Phyosphate-based,Insecticide,782.1,11.2,35,No
3050,West,corn,21/01/2025,24/06/2025,20.15,100435,flood,Silt,organik,insecticide,965.3,29.6,29,No
3051,West,Barley,24/05/2023,09/10/2023,37.31,127302,Flood,PEAT,ORGANIC,insecticide,1340.3,21.4,53,No
3052,west,Soy,22/11/2021,15/03/2022,29.25,78835,none,Peet,Nitrogn-based,Insecticide,797.6,19.4,30,No
3053,West,Cotton,21/09/2024,22/12/2024,19.71,41140,Sprink ler,Sandy,Phosphate-based,Fungicide,1572.5,21.2,36,No
3054,West,wheat,07/03/2025,23/08/2025,8.95,21534,Sprinkler,San dy,MIXED,Insectcide,1817.6,20.5,67,no
3055,West,rice,28/02/2023,14/07/2023,11.73,50912,None,Clay,Nitrogen-based,None,636.4,28.9,63,no
3056,Soth,cotton,25/03/2020,10/09/2020,28.99,63758,Drip,sand,Phyosphate-based,Mixed,1933.5,33.2,31,No
3057,suoth,Soybeans,17/08/2024,15/12/2024,21.46,55808,Floo d,Si lt,Mi xed,Nne,1283.2,22.3,68,yes
3058,South,Wheat,04/11/2024,15/03/2025,25.99,80476,Floo d,loam,Organic,Insectcide,1768.5,30.8,36,no
3059,suoth,Rice,28/02/2020,05/06/2020,8.95,35047,SPRINKLER,silt,mixd,insecticide,297.4,28.3,57,no
3060,west,barlay,15/06/2020,06/12/2020,33.31,102353,flood,Clay,Nitrogen-based,fungicid,577.8,18.3,43,no
3061,West,corn,03/04/2020,08/09/2020,42.7,258239,Flood,clay,Phyosphate-based,Insecticide,709.9,24.7,60,no
3062,suoth,Cotton,26/04/2025,12/09/2025,13.27,27855,None,Si lt,ORGANIC,Fungi cide,675.4,26.7,43,No
3063,Soth,corn,06/08/2023,28/11/2023,24.83,106054,dripp,LOAM,ORGANIC,Nne,426.5,10.6,45,no
3064,west,cotton,28/04/2024,02/10/2024,48.79,84476,None,San dy,None,Fungicide,1749.6,19.9,43,no
3065,East,Cotton,27/03/2023,20/09/2023,17,37703,none,peat,Mi xed,Mixed,895.4,34.8,67,no
3066,suoth,Rice,26/06/2021,26/11/2021,29.95,102484,Drip,Sandy,Mixed,MIXED,1929.9,25.9,33,No
3067,East,Corn,26/08/2023,02/02/2024,4.96,25547,Sprinkler,San dy,Non,insecticide,1208.6,18.4,69,no
3068,West,rice,07/03/2021,24/06/2021,30.5,115676,Flood,LOAM,Mi xed,Herbicid,362.9,16.3,46,Yes
3069,Soth,corn,19/04/2024,04/10/2024,4.94,20727,Flod,LOAM,Phosphate-based,Herbicide,1137.2,15.2,43,no
3070,Soth,rice,17/03/2023,21/07/2023,47.98,215879,sprnkler,clay,mixd,Herbicid,1987.7,20,61,no
3071,suoth,rice,03/05/2022,11/09/2022,35.93,158956,Floo d,Cly,none,insecticide,1173.8,14.8,35,no
3072,west,rice,19/06/2023,08/11/2023,39.51,125902,Sprinkler,Peat,Nitrogen-based,Herbicide,103.6,13.4,49,no
